USAGE_DATE,RPT_NM,ADJ_CCF,USAGE_THERM,CUST_COUNT,LATEST_UPDATE
8/26/2020,AMI_RES_INCL_CAT,2688.633,2734.327,1376,4/14/2021
8/26/2020,AMI_RES_EXCL_CAT,407706.607,414600.348,865418,4/14/2021
8/26/2020,AMI_NONRES_INCL_CAT,92127.126,93692.858,1451,4/14/2021
8/26/2020,AMI_NONRES_EXCL_CAT,263258.559,267721.923,32525,4/14/2021
8/25/2020,AMI_RES_INCL_CAT,2740.618,2787.178,1382,4/14/2021
8/25/2020,AMI_RES_EXCL_CAT,404231.664,411066.05,865369,4/14/2021
8/25/2020,AMI_NONRES_INCL_CAT,100129.269,101831.147,1456,4/14/2021
8/25/2020,AMI_NONRES_EXCL_CAT,259233.693,263629.192,32489,4/14/2021
8/24/2020,AMI_RES_INCL_CAT,2710.31,2756.376,1377,4/14/2021
8/24/2020,AMI_RES_EXCL_CAT,412103.594,419073.453,865003,4/14/2021
8/24/2020,AMI_NONRES_INCL_CAT,85118.707,86565.487,1459,4/14/2021
8/24/2020,AMI_NONRES_EXCL_CAT,239891.109,243957.619,32501,4/14/2021
8/23/2020,AMI_RES_INCL_CAT,2747.643,2794.346,1381,4/14/2021
8/23/2020,AMI_RES_EXCL_CAT,425635.938,432837.575,865369,4/14/2021
8/23/2020,AMI_NONRES_INCL_CAT,70624.69,71825.058,1464,4/14/2021
8/23/2020,AMI_NONRES_EXCL_CAT,211006.278,214581.554,32530,4/14/2021
8/22/2020,AMI_RES_INCL_CAT,2666.608,2711.909,1380,4/14/2021
8/22/2020,AMI_RES_EXCL_CAT,411694.269,418656.605,865130,4/14/2021
8/22/2020,AMI_NONRES_INCL_CAT,77690.543,79010.961,1454,4/14/2021
8/22/2020,AMI_NONRES_EXCL_CAT,231790.271,235718.328,32493,4/14/2021
8/21/2020,AMI_RES_INCL_CAT,2811.853,2859.635,1379,4/14/2021
8/21/2020,AMI_RES_EXCL_CAT,400628.018,407401.353,865516,4/14/2021
8/21/2020,AMI_NONRES_INCL_CAT,97343.881,98998.297,1457,4/14/2021
8/21/2020,AMI_NONRES_EXCL_CAT,267027.666,271552.708,32491,4/14/2021
8/20/2020,AMI_RES_INCL_CAT,2669.176,2714.544,1381,4/14/2021
8/20/2020,AMI_RES_EXCL_CAT,404369.782,411207.544,865184,4/14/2021
8/20/2020,AMI_NONRES_INCL_CAT,104300.921,106075.594,1462,4/14/2021
8/20/2020,AMI_NONRES_EXCL_CAT,260080.298,264491.039,32510,4/14/2021
8/19/2020,AMI_RES_INCL_CAT,2782.768,2830.062,1383,4/14/2021
8/19/2020,AMI_RES_EXCL_CAT,397911.155,404638.624,865532,4/14/2021
8/19/2020,AMI_NONRES_INCL_CAT,93179.858,94764.467,1458,4/14/2021
8/19/2020,AMI_NONRES_EXCL_CAT,258603.822,262987.881,32533,4/14/2021
8/18/2020,AMI_RES_INCL_CAT,2723.136,2769.413,1382,4/14/2021
8/18/2020,AMI_RES_EXCL_CAT,412820.656,419802.14,865361,4/14/2021
8/18/2020,AMI_NONRES_INCL_CAT,95348.747,96970.132,1464,4/14/2021
8/18/2020,AMI_NONRES_EXCL_CAT,254841.726,259162.428,32498,4/14/2021
8/17/2020,AMI_RES_INCL_CAT,2988.102,3038.87,1385,4/14/2021
8/17/2020,AMI_RES_EXCL_CAT,433029.955,440356.764,865420,4/14/2021
8/17/2020,AMI_NONRES_INCL_CAT,87416.973,88902.565,1469,4/14/2021
8/17/2020,AMI_NONRES_EXCL_CAT,245647.082,249809.943,32522,4/14/2021
8/16/2020,AMI_RES_INCL_CAT,2838.46,2886.685,1382,4/14/2021
8/16/2020,AMI_RES_EXCL_CAT,474259.957,482290.406,865425,4/14/2021
8/16/2020,AMI_NONRES_INCL_CAT,71900.865,73123.529,1469,4/14/2021
8/16/2020,AMI_NONRES_EXCL_CAT,217673.449,221360.73,32506,4/14/2021
8/15/2020,AMI_RES_INCL_CAT,2881.615,2930.569,1383,4/14/2021
8/15/2020,AMI_RES_EXCL_CAT,434017.864,441360.261,865108,4/14/2021
8/15/2020,AMI_NONRES_INCL_CAT,75788.101,77076.498,1458,4/14/2021
8/15/2020,AMI_NONRES_EXCL_CAT,237764.109,241792.557,32444,4/14/2021
8/14/2020,AMI_RES_INCL_CAT,2901.733,2951.051,1381,4/14/2021
8/14/2020,AMI_RES_EXCL_CAT,443342.525,450841.629,865585,4/14/2021
8/14/2020,AMI_NONRES_INCL_CAT,101104.163,102823.163,1471,4/14/2021
8/14/2020,AMI_NONRES_EXCL_CAT,273857.678,278498.043,32508,4/14/2021
8/13/2020,AMI_RES_INCL_CAT,2961.951,3012.274,1382,4/14/2021
8/13/2020,AMI_RES_EXCL_CAT,452984.131,460649.386,864634,4/14/2021
8/13/2020,AMI_NONRES_INCL_CAT,100825.175,102540.414,1474,4/14/2021
8/13/2020,AMI_NONRES_EXCL_CAT,271032.032,275624.514,32480,4/14/2021
8/12/2020,AMI_RES_INCL_CAT,3388.666,3446.271,1383,4/14/2021
8/12/2020,AMI_RES_EXCL_CAT,470263.788,478223.706,865082,4/14/2021
8/12/2020,AMI_NONRES_INCL_CAT,105228.951,107018.335,1465,4/14/2021
8/12/2020,AMI_NONRES_EXCL_CAT,284051.307,288866.272,32510,4/14/2021
8/11/2020,AMI_RES_INCL_CAT,2886.882,2935.939,1381,4/14/2021
8/11/2020,AMI_RES_EXCL_CAT,472450.474,480448.469,865168,4/14/2021
8/11/2020,AMI_NONRES_INCL_CAT,104543.301,106321.021,1467,4/14/2021
8/11/2020,AMI_NONRES_EXCL_CAT,277137.538,281834.323,32476,4/14/2021
8/10/2020,AMI_RES_INCL_CAT,3185.552,3239.693,1382,4/14/2021
8/10/2020,AMI_RES_EXCL_CAT,472415.12,480412.96,864985,4/14/2021
8/10/2020,AMI_NONRES_INCL_CAT,93693.354,95285.406,1476,4/14/2021
8/10/2020,AMI_NONRES_EXCL_CAT,260160.053,264568.849,32505,4/14/2021
8/9/2020,AMI_RES_INCL_CAT,3227.817,3282.688,1385,4/14/2021
8/9/2020,AMI_RES_EXCL_CAT,503770.729,512303.986,865417,4/14/2021
8/9/2020,AMI_NONRES_INCL_CAT,90325.743,91860.563,1468,4/14/2021
8/9/2020,AMI_NONRES_EXCL_CAT,235553.33,239543.129,32510,4/14/2021
8/8/2020,AMI_RES_INCL_CAT,3235.065,3290.054,1387,4/14/2021
8/8/2020,AMI_RES_EXCL_CAT,502664.107,511176.545,865323,4/14/2021
8/8/2020,AMI_NONRES_INCL_CAT,80063.928,81424.285,1469,4/14/2021
8/8/2020,AMI_NONRES_EXCL_CAT,266593.248,271111.14,32496,4/14/2021
8/7/2020,AMI_RES_INCL_CAT,3202.758,3257.178,1384,4/14/2021
8/7/2020,AMI_RES_EXCL_CAT,477860.751,485950.366,865115,4/14/2021
8/7/2020,AMI_NONRES_INCL_CAT,98540.252,100215.393,1472,4/14/2021
8/7/2020,AMI_NONRES_EXCL_CAT,296894.894,301927.756,32471,4/14/2021
8/6/2020,AMI_RES_INCL_CAT,3069.702,3121.874,1382,4/14/2021
8/6/2020,AMI_RES_EXCL_CAT,467673.151,475590.161,864939,4/14/2021
8/6/2020,AMI_NONRES_INCL_CAT,106022.193,107824.418,1471,4/14/2021
8/6/2020,AMI_NONRES_EXCL_CAT,286141.497,290991.722,32474,4/14/2021
8/5/2020,AMI_RES_INCL_CAT,3210.114,3264.655,1387,4/14/2021
8/5/2020,AMI_RES_EXCL_CAT,466808.403,474710.787,865263,4/14/2021
8/5/2020,AMI_NONRES_INCL_CAT,102594.376,104338.009,1477,4/14/2021
8/5/2020,AMI_NONRES_EXCL_CAT,284679.172,289504.069,32521,4/14/2021
8/4/2020,AMI_RES_INCL_CAT,3119.897,3172.908,1385,4/14/2021
8/4/2020,AMI_RES_EXCL_CAT,490743.192,499052.107,865121,4/14/2021
8/4/2020,AMI_NONRES_INCL_CAT,105391.191,107182.504,1472,4/14/2021
8/4/2020,AMI_NONRES_EXCL_CAT,281636.692,286410.561,32521,4/14/2021
8/3/2020,AMI_RES_INCL_CAT,3246.896,3302.069,1384,4/14/2021
8/3/2020,AMI_RES_EXCL_CAT,473196.365,481207.61,865309,4/14/2021
8/3/2020,AMI_NONRES_INCL_CAT,94842.594,96454.625,1482,4/14/2021
8/3/2020,AMI_NONRES_EXCL_CAT,260948.722,265371.566,32507,4/14/2021
8/2/2020,AMI_RES_INCL_CAT,3143.33,3196.761,1383,4/14/2021
8/2/2020,AMI_RES_EXCL_CAT,499329.778,507787.682,865527,4/14/2021
8/2/2020,AMI_NONRES_INCL_CAT,69747.566,70932.578,1471,4/14/2021
8/2/2020,AMI_NONRES_EXCL_CAT,235374.66,239362.957,32533,4/14/2021
8/1/2020,AMI_RES_INCL_CAT,3047.012,3098.788,1387,4/14/2021
8/1/2020,AMI_RES_EXCL_CAT,488324.797,496592.044,864860,4/14/2021
8/1/2020,AMI_NONRES_INCL_CAT,82679.255,84084.273,1465,4/14/2021
8/1/2020,AMI_NONRES_EXCL_CAT,251044.634,255298.704,32452,4/14/2021
7/31/2020,AMI_RES_INCL_CAT,3041.743,3123.108,1385,4/14/2021
7/31/2020,AMI_RES_EXCL_CAT,455971.741,468120.731,864923,4/14/2021
7/31/2020,AMI_NONRES_INCL_CAT,105784.09,108613.829,1469,4/14/2021
7/31/2020,AMI_NONRES_EXCL_CAT,285730.849,293316.914,32524,4/14/2021
7/30/2020,AMI_RES_INCL_CAT,3163.441,3248.079,1387,4/14/2021
7/30/2020,AMI_RES_EXCL_CAT,467257.283,479711.959,865010,4/14/2021
7/30/2020,AMI_NONRES_INCL_CAT,97567.015,100173.12,1460,4/14/2021
7/30/2020,AMI_NONRES_EXCL_CAT,283470.496,290991.817,32502,4/14/2021
7/29/2020,AMI_RES_INCL_CAT,3251.878,3338.888,1387,4/14/2021
7/29/2020,AMI_RES_EXCL_CAT,484741.306,497655.253,865470,4/14/2021
7/29/2020,AMI_NONRES_INCL_CAT,103330.404,106093.504,1471,4/14/2021
7/29/2020,AMI_NONRES_EXCL_CAT,286548.1,294152.933,32537,4/14/2021
7/28/2020,AMI_RES_INCL_CAT,3219.954,3306.142,1384,4/14/2021
7/28/2020,AMI_RES_EXCL_CAT,475440.456,488116.344,865187,4/14/2021
7/28/2020,AMI_NONRES_INCL_CAT,104742.051,107541.506,1465,4/14/2021
7/28/2020,AMI_NONRES_EXCL_CAT,282215.103,289706.17,32513,4/14/2021
7/27/2020,AMI_RES_INCL_CAT,3281.004,3368.758,1388,4/14/2021
7/27/2020,AMI_RES_EXCL_CAT,476612.187,489319.42,865316,4/14/2021
7/27/2020,AMI_NONRES_INCL_CAT,91315.562,93756.359,1462,4/14/2021
7/27/2020,AMI_NONRES_EXCL_CAT,266408.38,273480.292,32514,4/14/2021
7/26/2020,AMI_RES_INCL_CAT,3389.11,3479.814,1386,4/14/2021
7/26/2020,AMI_RES_EXCL_CAT,512178.58,525831.962,865356,4/14/2021
7/26/2020,AMI_NONRES_INCL_CAT,73022.509,74974.177,1472,4/14/2021
7/26/2020,AMI_NONRES_EXCL_CAT,232859.455,239041.603,32518,4/14/2021
7/25/2020,AMI_RES_INCL_CAT,3190.878,3276.306,1383,4/14/2021
7/25/2020,AMI_RES_EXCL_CAT,501321.967,514684.613,864930,4/14/2021
7/25/2020,AMI_NONRES_INCL_CAT,81985.952,84178.022,1472,4/14/2021
7/25/2020,AMI_NONRES_EXCL_CAT,253904.404,260642.489,32500,4/14/2021
7/24/2020,AMI_RES_INCL_CAT,3357.591,3447.363,1389,4/14/2021
7/24/2020,AMI_RES_EXCL_CAT,492273.509,505398.775,864908,4/14/2021
7/24/2020,AMI_NONRES_INCL_CAT,104362.471,107153.025,1477,4/14/2021
7/24/2020,AMI_NONRES_EXCL_CAT,306795.574,314930.008,32501,4/14/2021
7/23/2020,AMI_RES_INCL_CAT,3227.567,3313.94,1391,4/14/2021
7/23/2020,AMI_RES_EXCL_CAT,507897.6,521429.837,864891,4/14/2021
7/23/2020,AMI_NONRES_INCL_CAT,103934.559,106712.666,1480,4/14/2021
7/23/2020,AMI_NONRES_EXCL_CAT,292491.322,300248.65,32465,4/14/2021
7/22/2020,AMI_RES_INCL_CAT,3295.873,3384.059,1391,4/14/2021
7/22/2020,AMI_RES_EXCL_CAT,480393.754,493201.573,865151,4/14/2021
7/22/2020,AMI_NONRES_INCL_CAT,105204.412,108016.086,1468,4/14/2021
7/22/2020,AMI_NONRES_EXCL_CAT,284372.482,291912.458,32527,4/14/2021
7/21/2020,AMI_RES_INCL_CAT,3250.476,3337.449,1391,4/14/2021
7/21/2020,AMI_RES_EXCL_CAT,471393.684,483964.314,865051,4/14/2021
7/21/2020,AMI_NONRES_INCL_CAT,104865.856,107670.52,1466,4/14/2021
7/21/2020,AMI_NONRES_EXCL_CAT,272917.614,280158.119,32501,4/14/2021
7/20/2020,AMI_RES_INCL_CAT,3262.117,3349.418,1387,4/14/2021
7/20/2020,AMI_RES_EXCL_CAT,487872.949,500883.861,865187,4/14/2021
7/20/2020,AMI_NONRES_INCL_CAT,97299.69,99896.262,1470,4/14/2021
7/20/2020,AMI_NONRES_EXCL_CAT,263376.074,270367.967,32514,4/14/2021
7/19/2020,AMI_RES_INCL_CAT,3348.971,3438.584,1390,4/14/2021
7/19/2020,AMI_RES_EXCL_CAT,520089.553,533949.028,865183,4/14/2021
7/19/2020,AMI_NONRES_INCL_CAT,70061.793,71936.682,1468,4/14/2021
7/19/2020,AMI_NONRES_EXCL_CAT,228586.625,234654.852,32523,4/14/2021
7/18/2020,AMI_RES_INCL_CAT,3502.546,3596.334,1389,4/14/2021
7/18/2020,AMI_RES_EXCL_CAT,509567.115,523146.336,865369,4/14/2021
7/18/2020,AMI_NONRES_INCL_CAT,85093.279,87369.046,1473,4/14/2021
7/18/2020,AMI_NONRES_EXCL_CAT,251463.016,258139.664,32521,4/14/2021
7/17/2020,AMI_RES_INCL_CAT,2985.96,3065.783,1390,4/14/2021
7/17/2020,AMI_RES_EXCL_CAT,475105.528,487776.145,865155,4/14/2021
7/17/2020,AMI_NONRES_INCL_CAT,111546.474,114519.772,1459,4/14/2021
7/17/2020,AMI_NONRES_EXCL_CAT,280269.823,287721.715,32503,4/14/2021
7/16/2020,AMI_RES_INCL_CAT,3206.31,3292.129,1390,4/14/2021
7/16/2020,AMI_RES_EXCL_CAT,474019.466,486661.611,865259,4/14/2021
7/16/2020,AMI_NONRES_INCL_CAT,98672.189,101313.186,1467,4/14/2021
7/16/2020,AMI_NONRES_EXCL_CAT,279968.867,287407.015,32532,4/14/2021
7/15/2020,AMI_RES_INCL_CAT,3107.467,3190.598,1388,4/14/2021
7/15/2020,AMI_RES_EXCL_CAT,477486.478,490225.338,865235,4/14/2021
7/15/2020,AMI_NONRES_INCL_CAT,98454.951,101089.513,1464,4/14/2021
7/15/2020,AMI_NONRES_EXCL_CAT,275316.976,282628.087,32499,4/14/2021
7/14/2020,AMI_RES_INCL_CAT,3130.975,3214.772,1395,4/14/2021
7/14/2020,AMI_RES_EXCL_CAT,459884.437,472150.523,864987,4/14/2021
7/14/2020,AMI_NONRES_INCL_CAT,103337.672,106105.67,1469,4/14/2021
7/14/2020,AMI_NONRES_EXCL_CAT,271214.695,278418.832,32512,4/14/2021
7/13/2020,AMI_RES_INCL_CAT,3052.388,3134.064,1396,4/14/2021
7/13/2020,AMI_RES_EXCL_CAT,461904.652,474227.549,865097,4/14/2021
7/13/2020,AMI_NONRES_INCL_CAT,85453.029,87735.566,1465,4/14/2021
7/13/2020,AMI_NONRES_EXCL_CAT,250386.284,257035.838,32511,4/14/2021
7/12/2020,AMI_RES_INCL_CAT,3136.537,3220.439,1394,4/14/2021
7/12/2020,AMI_RES_EXCL_CAT,506129.542,519626.505,865326,4/14/2021
7/12/2020,AMI_NONRES_INCL_CAT,69091.956,70938.467,1468,4/14/2021
7/12/2020,AMI_NONRES_EXCL_CAT,223029.537,228956.391,32534,4/14/2021
7/11/2020,AMI_RES_INCL_CAT,3159.518,3244.04,1397,4/14/2021
7/11/2020,AMI_RES_EXCL_CAT,480613.227,493426.199,864948,4/14/2021
7/11/2020,AMI_NONRES_INCL_CAT,79667.653,81798.746,1459,4/14/2021
7/11/2020,AMI_NONRES_EXCL_CAT,241599.253,248012.228,32487,4/14/2021
7/10/2020,AMI_RES_INCL_CAT,3187.23,3272.46,1396,4/14/2021
7/10/2020,AMI_RES_EXCL_CAT,482000.761,494855.991,864825,4/14/2021
7/10/2020,AMI_NONRES_INCL_CAT,99179.924,101832.011,1463,4/14/2021
7/10/2020,AMI_NONRES_EXCL_CAT,286126.965,293723.498,32498,4/14/2021
7/9/2020,AMI_RES_INCL_CAT,3195.216,3280.694,1394,4/14/2021
7/9/2020,AMI_RES_EXCL_CAT,494324.229,507508.811,864473,4/14/2021
7/9/2020,AMI_NONRES_INCL_CAT,103086.843,105841.734,1464,4/14/2021
7/9/2020,AMI_NONRES_EXCL_CAT,288123.74,295773.774,32493,4/14/2021
7/8/2020,AMI_RES_INCL_CAT,3345.759,3435.246,1398,4/14/2021
7/8/2020,AMI_RES_EXCL_CAT,495649.535,508872.318,864792,4/14/2021
7/8/2020,AMI_NONRES_INCL_CAT,102400.286,105138.99,1456,4/14/2021
7/8/2020,AMI_NONRES_EXCL_CAT,281085.009,288545.504,32504,4/14/2021
7/7/2020,AMI_RES_INCL_CAT,3603.853,3700.32,1391,4/14/2021
7/7/2020,AMI_RES_EXCL_CAT,483245.227,496134.809,864596,4/14/2021
7/7/2020,AMI_NONRES_INCL_CAT,100280.705,102961.67,1468,4/14/2021
7/7/2020,AMI_NONRES_EXCL_CAT,272952.741,280195.622,32482,4/14/2021
7/6/2020,AMI_RES_INCL_CAT,2950.709,3029.55,1394,4/14/2021
7/6/2020,AMI_RES_EXCL_CAT,493589.255,506754.948,864787,4/14/2021
7/6/2020,AMI_NONRES_INCL_CAT,99784.981,102444.487,1465,4/14/2021
7/6/2020,AMI_NONRES_EXCL_CAT,351987.722,361374.303,32491,4/14/2021
7/5/2020,AMI_RES_INCL_CAT,3334.242,3423.414,1395,4/14/2021
7/5/2020,AMI_RES_EXCL_CAT,521491.599,535395.802,864805,4/14/2021
7/5/2020,AMI_NONRES_INCL_CAT,65821.628,67583.655,1459,4/14/2021
7/5/2020,AMI_NONRES_EXCL_CAT,222113.829,228020.288,32517,4/14/2021
7/4/2020,AMI_RES_INCL_CAT,3859.748,3963.09,1395,4/14/2021
7/4/2020,AMI_RES_EXCL_CAT,579283.842,594714.787,864572,4/14/2021
7/4/2020,AMI_NONRES_INCL_CAT,71278.308,73185.251,1465,4/14/2021
7/4/2020,AMI_NONRES_EXCL_CAT,231728.75,237882.724,32492,4/14/2021
7/3/2020,AMI_RES_INCL_CAT,3101.717,3184.502,1390,4/14/2021
7/3/2020,AMI_RES_EXCL_CAT,555685.098,570492.361,864547,4/14/2021
7/3/2020,AMI_NONRES_INCL_CAT,94618.756,97145.837,1466,4/14/2021
7/3/2020,AMI_NONRES_EXCL_CAT,290859.743,298586.173,32497,4/14/2021
7/2/2020,AMI_RES_INCL_CAT,3374.023,3464.297,1392,4/14/2021
7/2/2020,AMI_RES_EXCL_CAT,531897.97,546073.669,864176,4/14/2021
7/2/2020,AMI_NONRES_INCL_CAT,102864.878,105612.294,1464,4/14/2021
7/2/2020,AMI_NONRES_EXCL_CAT,303845.982,311919.862,32489,4/14/2021
7/1/2020,AMI_RES_INCL_CAT,3895.705,3999.855,1400,4/14/2021
7/1/2020,AMI_RES_EXCL_CAT,532499.331,546695.11,864634,4/14/2021
7/1/2020,AMI_NONRES_INCL_CAT,105051.276,107860.767,1457,4/14/2021
7/1/2020,AMI_NONRES_EXCL_CAT,294404.927,302227.279,32513,4/14/2021
6/30/2020,AMI_RES_INCL_CAT,3951.62,4086.37,1400,4/14/2021
6/30/2020,AMI_RES_EXCL_CAT,550934.133,569686.118,864397,4/14/2021
6/30/2020,AMI_NONRES_INCL_CAT,101701.549,105168.081,1465,4/14/2021
6/30/2020,AMI_NONRES_EXCL_CAT,301233.84,311463.296,32503,4/14/2021
6/29/2020,AMI_RES_INCL_CAT,3307.877,3420.715,1393,4/14/2021
6/29/2020,AMI_RES_EXCL_CAT,549322.966,568020.219,860447,4/14/2021
6/29/2020,AMI_NONRES_INCL_CAT,97701.54,101027.738,1449,4/14/2021
6/29/2020,AMI_NONRES_EXCL_CAT,290097.761,299942.345,32221,4/14/2021
6/28/2020,AMI_RES_INCL_CAT,3799.541,3929.156,1402,4/14/2021
6/28/2020,AMI_RES_EXCL_CAT,569327.475,588708.445,865601,4/14/2021
6/28/2020,AMI_NONRES_INCL_CAT,75785.051,78358.801,1463,4/14/2021
6/28/2020,AMI_NONRES_EXCL_CAT,249050.893,257476.82,32589,4/14/2021
6/27/2020,AMI_RES_INCL_CAT,3604.508,3727.447,1401,4/14/2021
6/27/2020,AMI_RES_EXCL_CAT,548223.171,566884.811,865079,4/14/2021
6/27/2020,AMI_NONRES_INCL_CAT,86097.777,89030.631,1462,4/14/2021
6/27/2020,AMI_NONRES_EXCL_CAT,263156.547,272070.403,32523,4/14/2021
6/26/2020,AMI_RES_INCL_CAT,3645.727,3770.046,1399,4/14/2021
6/26/2020,AMI_RES_EXCL_CAT,527815.26,545781.955,864318,4/14/2021
6/26/2020,AMI_NONRES_INCL_CAT,87798.935,90779.81,1456,4/14/2021
6/26/2020,AMI_NONRES_EXCL_CAT,301650.513,311885.752,32492,4/14/2021
6/25/2020,AMI_RES_INCL_CAT,3647.55,3771.98,1398,4/14/2021
6/25/2020,AMI_RES_EXCL_CAT,534812.018,553012.12,864169,4/14/2021
6/25/2020,AMI_NONRES_INCL_CAT,98273.603,101619.131,1460,4/14/2021
6/25/2020,AMI_NONRES_EXCL_CAT,304199.29,314528.356,32460,4/14/2021
6/24/2020,AMI_RES_INCL_CAT,3688.744,3814.563,1402,4/14/2021
6/24/2020,AMI_RES_EXCL_CAT,537170.95,555451.359,864267,4/14/2021
6/24/2020,AMI_NONRES_INCL_CAT,96902.674,100202.107,1458,4/14/2021
6/24/2020,AMI_NONRES_EXCL_CAT,305360.369,315730.853,32477,4/14/2021
6/23/2020,AMI_RES_INCL_CAT,3618.198,3741.617,1401,4/14/2021
6/23/2020,AMI_RES_EXCL_CAT,528073.617,546045.724,864488,4/14/2021
6/23/2020,AMI_NONRES_INCL_CAT,91815.55,94943.483,1451,4/14/2021
6/23/2020,AMI_NONRES_EXCL_CAT,292078.177,301997.378,32513,4/14/2021
6/22/2020,AMI_RES_INCL_CAT,3680.764,3806.378,1404,4/14/2021
6/22/2020,AMI_RES_EXCL_CAT,546339.212,564936.206,864703,4/14/2021
6/22/2020,AMI_NONRES_INCL_CAT,92440.453,95588.621,1448,4/14/2021
6/22/2020,AMI_NONRES_EXCL_CAT,273055.171,282324.537,32533,4/14/2021
6/21/2020,AMI_RES_INCL_CAT,3793.332,3922.704,1400,4/14/2021
6/21/2020,AMI_RES_EXCL_CAT,636921.693,658594.448,864358,4/14/2021
6/21/2020,AMI_NONRES_INCL_CAT,72780.291,75249.994,1453,4/14/2021
6/21/2020,AMI_NONRES_EXCL_CAT,250873.537,259365.567,32511,4/14/2021
6/20/2020,AMI_RES_INCL_CAT,3806.57,3936.469,1402,4/14/2021
6/20/2020,AMI_RES_EXCL_CAT,581579.887,601373.314,864706,4/14/2021
6/20/2020,AMI_NONRES_INCL_CAT,80137.113,82864.225,1450,4/14/2021
6/20/2020,AMI_NONRES_EXCL_CAT,274662.023,283969.794,32515,4/14/2021
6/19/2020,AMI_RES_INCL_CAT,3666.011,3791.045,1404,4/14/2021
6/19/2020,AMI_RES_EXCL_CAT,544401.053,562935.102,864759,4/14/2021
6/19/2020,AMI_NONRES_INCL_CAT,98484.506,101835.255,1450,4/14/2021
6/19/2020,AMI_NONRES_EXCL_CAT,304245.939,314585.507,32522,4/14/2021
6/18/2020,AMI_RES_INCL_CAT,3710.43,3837.026,1402,4/14/2021
6/18/2020,AMI_RES_EXCL_CAT,539431.631,557794.138,864516,4/14/2021
6/18/2020,AMI_NONRES_INCL_CAT,96908.603,100208.82,1442,4/14/2021
6/18/2020,AMI_NONRES_EXCL_CAT,302463.676,312744.49,32519,4/14/2021
6/17/2020,AMI_RES_INCL_CAT,3661.028,3785.896,1400,4/14/2021
6/17/2020,AMI_RES_EXCL_CAT,538339.09,556662.852,864659,4/14/2021
6/17/2020,AMI_NONRES_INCL_CAT,96969.958,100270.632,1443,4/14/2021
6/17/2020,AMI_NONRES_EXCL_CAT,296567.515,306648.795,32533,4/14/2021
6/16/2020,AMI_RES_INCL_CAT,3628.009,3751.726,1402,4/14/2021
6/16/2020,AMI_RES_EXCL_CAT,529990.639,548028.775,864924,4/14/2021
6/16/2020,AMI_NONRES_INCL_CAT,92696.653,95853.696,1446,4/14/2021
6/16/2020,AMI_NONRES_EXCL_CAT,288985.25,298802.706,32538,4/14/2021
6/15/2020,AMI_RES_INCL_CAT,3597.539,3720.267,1401,4/14/2021
6/15/2020,AMI_RES_EXCL_CAT,545014.715,563572.528,864576,4/14/2021
6/15/2020,AMI_NONRES_INCL_CAT,88518.425,91532.967,1438,4/14/2021
6/15/2020,AMI_NONRES_EXCL_CAT,273772.265,283067.112,32561,4/14/2021
6/14/2020,AMI_RES_INCL_CAT,3862.298,3994.04,1401,4/14/2021
6/14/2020,AMI_RES_EXCL_CAT,591837.067,611973.395,864175,4/14/2021
6/14/2020,AMI_NONRES_INCL_CAT,74200.511,76724.223,1429,4/14/2021
6/14/2020,AMI_NONRES_EXCL_CAT,237695.497,245750.584,32522,4/14/2021
6/13/2020,AMI_RES_INCL_CAT,3768.383,3897.008,1401,4/14/2021
6/13/2020,AMI_RES_EXCL_CAT,563766.416,582959.117,864717,4/14/2021
6/13/2020,AMI_NONRES_INCL_CAT,82302.844,85104.048,1438,4/14/2021
6/13/2020,AMI_NONRES_EXCL_CAT,259838.252,268649.849,32569,4/14/2021
6/12/2020,AMI_RES_INCL_CAT,3521.561,3641.693,1398,4/14/2021
6/12/2020,AMI_RES_EXCL_CAT,525488.697,543379.357,864039,4/14/2021
6/12/2020,AMI_NONRES_INCL_CAT,93853.267,97049.621,1428,4/14/2021
6/12/2020,AMI_NONRES_EXCL_CAT,289814.312,299658.676,32524,4/14/2021
6/11/2020,AMI_RES_INCL_CAT,3461.278,3579.327,1403,4/14/2021
6/11/2020,AMI_RES_EXCL_CAT,509604.19,526957.791,864570,4/14/2021
6/11/2020,AMI_NONRES_INCL_CAT,99402.125,102789.069,1438,4/14/2021
6/11/2020,AMI_NONRES_EXCL_CAT,273841.969,283144.009,32600,4/14/2021
6/10/2020,AMI_RES_INCL_CAT,3493.755,3612.988,1404,4/14/2021
6/10/2020,AMI_RES_EXCL_CAT,506376.644,523621.069,864086,4/14/2021
6/10/2020,AMI_NONRES_INCL_CAT,88610.15,91627.241,1423,4/14/2021
6/10/2020,AMI_NONRES_EXCL_CAT,272429.961,281699.335,32531,4/14/2021
6/9/2020,AMI_RES_INCL_CAT,3488.25,3607.257,1400,4/14/2021
6/9/2020,AMI_RES_EXCL_CAT,528256.672,546243.13,864359,4/14/2021
6/9/2020,AMI_NONRES_INCL_CAT,91741.058,94867.83,1420,4/14/2021
6/9/2020,AMI_NONRES_EXCL_CAT,264204.175,273186.083,32552,4/14/2021
6/8/2020,AMI_RES_INCL_CAT,3768.779,3897.388,1408,4/14/2021
6/8/2020,AMI_RES_EXCL_CAT,563517.887,582705.373,864479,4/14/2021
6/8/2020,AMI_NONRES_INCL_CAT,88974.864,92004.921,1413,4/14/2021
6/8/2020,AMI_NONRES_EXCL_CAT,265356.528,274370.164,32548,4/14/2021
