USAGE_DATE,SoCal,SD,SEU,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,month_sine,month_cosine,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Holiday,day_of_year_sine,day_of_year_cosine,SoCal_HDD,SD_HDD,SEU_HDD,SoCal_CDD,SD_CDD,SEU_CDD,SoCal_HDD_7,SD_HDD_7,SEU_HDD_7,SoCal_t-3,SoCal_t-3_HDD,SoCal_t-3_HDD_7,SoCal_t-3_CDD,SoCal_t-2,SoCal_t-2_HDD,SoCal_t-2_HDD_7,SoCal_t-2_CDD,SoCal_t-1,SoCal_t-1_HDD,SoCal_t-1_HDD_7,SoCal_t-1_CDD,SD_t-3,SD_t-3_HDD,SD_t-3_HDD_7,SD_t-3_CDD,SD_t-2,SD_t-2_HDD,SD_t-2_HDD_7,SD_t-2_CDD,SD_t-1,SD_t-1_HDD,SD_t-1_HDD_7,SD_t-1_CDD,SEU_t-3,SEU_t-3_HDD,SEU_t-3_HDD_7,SEU_t-3_CDD,SEU_t-2,SEU_t-2_HDD,SEU_t-2_HDD_7,SEU_t-2_CDD,SEU_t-1,SEU_t-1_HDD,SEU_t-1_HDD_7,SEU_t-1_CDD
2021-06-09,68.93479360699999,66.89778044849999,68.66998189639499,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,1,0,0,0,0,False,0.9832153186678063,-0.18244899872831352,0.0,0.0,0.0,3.934793606999989,1.8977804484999865,3.6699818963949866,0.0,0.0,0.0,68.8035889165,0.0,0.0,3.8035889165000043,65.67503521449999,0.0,0.0,0.6750352144999852,67.576609822,0.0,0.0,2.5766098219999947,66.506272947,0.0,0.0,1.5062729469999994,63.93191526099999,1.0680847390000068,0.0,0.0,66.2064572165,0.0,0.0,1.2064572164999987,68.504937840465,0.0,0.0,3.5049378404650042,65.44842962054499,0.0,0.0,0.44842962054498514,67.39848998328499,0.0,0.0,2.398489983284989
2021-06-08,67.576609822,66.2064572165,67.39848998328499,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,1,0,0,0,0,0,False,0.9862102043039693,-0.16549753148226462,0.0,0.0,0.0,2.5766098219999947,1.2064572164999987,2.398489983284989,0.0,0.0,0.0,71.16781444850001,0.0,0.0,6.16781444850001,68.8035889165,0.0,0.0,3.8035889165000043,65.67503521449999,0.0,0.0,0.6750352144999852,67.596049644,0.0,0.0,2.5960496440000043,66.506272947,0.0,0.0,1.5062729469999994,63.93191526099999,1.0680847390000068,0.0,0.0,70.70348502391501,0.0,0.0,5.7034850239150074,68.504937840465,0.0,0.0,3.5049378404650042,65.44842962054499,0.0,0.0,0.44842962054498514
2021-06-07,65.67503521449999,63.93191526099999,65.44842962054499,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,1,0,0,0,0,0,0,False,0.9889128545724376,-0.14849702374590829,0.0,1.0680847390000068,0.0,0.6750352144999852,0.0,0.44842962054498514,0.0,0.0,0.0,71.0046889965,0.0,0.0,6.004688996499993,71.16781444850001,0.0,0.0,6.16781444850001,68.8035889165,0.0,0.0,3.8035889165000043,66.74149021899999,0.0,0.0,1.741490218999985,67.596049644,0.0,0.0,2.5960496440000043,66.506272947,0.0,0.0,1.5062729469999994,70.45047315542499,0.0,0.0,5.450473155424987,70.70348502391501,0.0,0.0,5.7034850239150074,68.504937840465,0.0,0.0,3.5049378404650042
2021-06-06,68.8035889165,66.506272947,68.504937840465,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,0,0,0,0,1,False,0.9913224686196088,-0.13145251313658732,0.0,0.0,0.0,3.8035889165000043,1.5062729469999994,3.5049378404650042,0.0,0.0,0.0,72.3007467635,0.0,0.0,7.300746763500001,71.0046889965,0.0,0.0,6.004688996499993,71.16781444850001,0.0,0.0,6.16781444850001,65.9381587875,0.0,0.0,0.9381587875000008,66.74149021899999,0.0,0.0,1.741490218999985,67.596049644,0.0,0.0,2.5960496440000043,71.47361032662,0.0,0.0,6.473610326620005,70.45047315542499,0.0,0.0,5.450473155424987,70.70348502391501,0.0,0.0,5.7034850239150074
2021-06-05,71.16781444850001,67.596049644,70.70348502391501,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,0,0,0,1,0,False,0.9934383324248369,-0.11436905031064686,0.0,0.0,0.0,6.16781444850001,2.5960496440000043,5.7034850239150074,0.0,0.0,0.0,71.96714901699998,0.0,0.0,6.967149016999983,72.3007467635,0.0,0.0,7.300746763500001,71.0046889965,0.0,0.0,6.004688996499993,66.36274744599999,0.0,0.0,1.362747445999986,65.9381587875,0.0,0.0,0.9381587875000008,66.74149021899999,0.0,0.0,1.741490218999985,71.23857681276998,0.0,0.0,6.238576812769978,71.47361032662,0.0,0.0,6.473610326620005,70.45047315542499,0.0,0.0,5.450473155424987
2021-06-04,71.0046889965,66.74149021899999,70.45047315542499,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,0,0,1,0,0,False,0.9952598190120123,-0.09725169746681309,0.0,0.0,0.0,6.004688996499993,1.741490218999985,5.450473155424987,0.0,0.0,0.0,71.8282170615,0.0,0.0,6.828217061499998,71.96714901699998,0.0,0.0,6.967149016999983,72.3007467635,0.0,0.0,7.300746763500001,66.4774466995,0.0,0.0,1.4774466995000068,66.36274744599999,0.0,0.0,1.362747445999986,65.9381587875,0.0,0.0,0.9381587875000008,71.13261691443999,0.0,0.0,6.132616914439993,71.23857681276998,0.0,0.0,6.238576812769978,71.47361032662,0.0,0.0,6.473610326620005
2021-06-03,72.3007467635,65.9381587875,71.47361032662,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,0,1,0,0,0,False,0.9967863886353483,-0.08010552684615636,0.0,0.0,0.0,7.300746763500001,0.9381587875000008,6.473610326620005,0.0,0.0,0.0,68.8355158065,0.0,0.0,3.8355158064999983,71.8282170615,0.0,0.0,6.828217061499998,71.96714901699998,0.0,0.0,6.967149016999983,66.01708583,0.0,0.0,1.0170858299999992,66.4774466995,0.0,0.0,1.4774466995000068,66.36274744599999,0.0,0.0,1.362747445999986,68.46911990955499,0.0,0.0,3.4691199095549905,71.13261691443999,0.0,0.0,6.132616914439993,71.23857681276998,0.0,0.0,6.238576812769978
2021-06-02,71.96714901699998,66.36274744599999,71.23857681276998,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,0,1,0,0,0,0,False,0.9980175889393196,-0.06293561922907627,0.0,0.0,0.0,6.967149016999983,1.362747445999986,6.238576812769978,0.0,0.0,0.0,67.54979728999999,0.0,0.0,2.5497972899999866,68.8355158065,0.0,0.0,3.8355158064999983,71.8282170615,0.0,0.0,6.828217061499998,64.33036872599999,0.669631274000011,0.0,0.0,66.01708583,0.0,0.0,1.0170858299999992,66.4774466995,0.0,0.0,1.4774466995000068,67.13127157667999,0.0,0.0,2.1312715766799926,68.46911990955499,0.0,0.0,3.4691199095549905,71.13261691443999,0.0,0.0,6.132616914439993
2021-06-01,71.8282170615,66.4774466995,71.13261691443999,0,0,0,0,0,1,0,0,0,0,0,0,-0.2817325568414294,-0.9594929736144975,0,1,0,0,0,0,0,False,0.9989530550927045,-0.04574706242975625,0.0,0.0,0.0,6.828217061499998,1.4774466995000068,6.132616914439993,0.0,0.0,0.0,67.03109083499999,0.0,0.0,2.0310908349999863,67.54979728999999,0.0,0.0,2.5497972899999866,68.8355158065,0.0,0.0,3.8355158064999983,63.713717626999994,1.286282373000006,0.0,0.0,64.33036872599999,0.669631274000011,0.0,0.0,66.01708583,0.0,0.0,1.0170858299999992,66.59983231796,0.0,0.0,1.5998323179599936,67.13127157667999,0.0,0.0,2.1312715766799926,68.46911990955499,0.0,0.0,3.4691199095549905
2021-05-31,68.8355158065,66.01708583,68.46911990955499,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,1,0,0,0,0,0,0,True,0.9995925098966928,-0.028544949788536264,0.0,0.0,0.0,3.8355158064999983,1.0170858299999992,3.4691199095549905,0.0,0.0,0.0,67.89074997399999,0.0,0.0,2.890749973999988,67.03109083499999,0.0,0.0,2.0310908349999863,67.54979728999999,0.0,0.0,2.5497972899999866,64.6690843785,0.3309156214999973,0.0,0.0,63.713717626999994,1.286282373000006,0.0,0.0,64.33036872599999,0.669631274000011,0.0,0.0,67.47193344658498,0.0,0.0,2.471933446584984,66.59983231796,0.0,0.0,1.5998323179599936,67.13127157667999,0.0,0.0,2.1312715766799926
